angle_deg,freq_Hz,S11_re,S11_im,S21_re,S21_im,S11_dB,S21_dB
263.0,2000000000,1.055658750e-04,-3.758405000e-04,1.538761738e-01,-1.033755120e-01,-68.170144,-14.638916
263.0,2020000000,8.735762500e-05,-3.869350000e-04,1.857662665e-01,-1.891663600e-02,-68.031331,-14.575861
263.0,2040000000,-2.057110000e-04,-5.543301250e-04,1.018666435e-01,-6.826516225e-02,-64.564299,-18.228404
263.0,2060000000,3.397375000e-05,-3.970363750e-04,9.536213575e-02,2.754086850e-02,-67.991711,-20.064564
263.0,2080000000,5.095625000e-06,-4.134093750e-04,1.877823240e-01,-5.889206100e-02,-67.671734,-14.119472
263.0,2100000000,1.842062500e-05,-4.347362500e-04,4.778252500e-04,-1.546275442e-01,-67.227693,-16.214221
263.0,2120000000,5.649662500e-05,-3.975707500e-04,8.468216500e-03,-4.514073425e-02,-67.924885,-26.758418
263.0,2140000000,1.076586250e-04,-4.137955000e-04,1.593547128e-01,-1.162469145e-01,-67.379832,-14.099692
263.0,2160000000,1.105327500e-04,-4.136937500e-04,1.077338802e-01,-8.353436350e-02,-67.366954,-17.308473
263.0,2180000000,9.803362500e-05,-3.566877500e-04,9.248029175e-02,-2.738510400e-02,-68.637973,-20.313981
263.0,2200000000,-6.297462500e-05,-2.559833750e-04,-8.220437150e-02,-7.631629488e-02,-71.580571,-19.002594
263.0,2220000000,-1.419071250e-04,-1.107320000e-04,9.276771550e-02,-5.474712700e-02,-74.894656,-19.354261
263.0,2240000000,-4.474200000e-05,-3.389790000e-04,1.535192822e-01,-3.383051975e-02,-69.321535,-16.070803
263.0,2260000000,-3.649000000e-06,-4.104771250e-04,3.356780800e-02,-1.017254000e-02,-67.733878,-29.099966
263.0,2280000000,2.140225000e-05,-4.110713750e-04,8.262295375e-02,-1.493149042e-01,-67.709899,-15.357864
263.0,2300000000,3.695062500e-05,-3.965930000e-04,1.755017860e-01,-9.788309700e-02,-67.995562,-13.938124
263.0,2320000000,2.194375000e-06,-3.623725000e-04,2.991644250e-03,-1.916633050e-02,-68.816736,-34.244679
263.0,2340000000,9.967962500e-05,-3.153945000e-04,4.984511200e-02,-8.188350900e-02,-69.609441,-20.367108
